timestamp,subject_id,HR_BPM,SDNN_ms,RMSSD_ms,PPG_amplitude,SpO2_pct,ECG_RR_interval,_load_symp_activation,_load_thermo_load,_load_cerebral_bf,_load_oxidative_stress,_load_systemic_inflam,_load_neurotoxic,_load_thermal_comfort
2026-07-04 16:25:17,SUBJ_005,67.6,10,42.16,1.1079,98.7,872.27,1.5306,2.148,0.6444,10.427,6.2405,-0.2831,0.7325
2026-07-04 16:30:18,SUBJ_005,68.7,10,45.06,1.1536,98.7,866.24,1.2405,1.632,0.649,8.2525,4.9348,-0.3021,0.5515
2026-07-04 16:37:44,SUBJ_005,69.8,10,45.18,1.2235,98.6,861.41,1.1455,1.86,0.5578,11.3613,6.8001,-0.2999,0.475
2026-07-04 16:41:28,SUBJ_005,70.5,10,46.01,1.2565,98.6,853.51,1.0704,1.548,0.5776,8.8726,5.3088,-0.2662,0.454
2026-07-04 16:51:06,SUBJ_005,71.2,10,44.65,1.2608,98.6,825.22,1.2681,1.632,0.7632,8.7946,5.2618,-0.2698,0.431
2026-07-04 16:54:39,SUBJ_005,72.0,10,41.43,1.3013,98.6,868.29,1.5421,2.208,0.5728,10.3531,6.2005,-0.2039,0.5965
2026-07-04 16:59:36,SUBJ_005,72.3,10,43.54,1.322,98.5,845.69,1.3257,1.8,0.6382,8.9534,5.3607,-0.2045,0.511
2026-07-04 17:02:09,SUBJ_005,72.7,10,49.36,1.3149,98.5,816.76,0.6386,1.164,0.6306,10.4072,6.2296,-0.2654,0.396
2026-07-04 17:04:35,SUBJ_005,73.1,10,47.8,1.311,98.5,806.28,0.7902,1.536,0.4902,11.628,6.9615,-0.2759,0.4135
2026-07-04 17:14:01,SUBJ_005,73.3,11.98,50.24,1.3351,98.5,822.77,0.5079,0.924,0.5346,8.5202,5.1006,-0.2077,0.2505
2026-07-04 17:20:37,SUBJ_005,73.4,10,51.29,1.3325,98.5,813.71,0.3667,1.044,0.6518,12.6821,7.5941,-0.2744,0.3085
2026-07-04 17:24:29,SUBJ_005,73.6,10,51.99,1.3583,98.6,800.96,0.3244,0.9,0.5436,10.7133,6.4116,-0.2945,0.317
2026-07-04 17:32:07,SUBJ_005,73.6,10,54.65,1.3235,98.5,813.45,-0.0785,0.564,0.5332,11.8893,7.1206,-0.2331,0.1865
