timestamp,subject_id,blink_frequency_per_min,pupil_diameter_mm,gaze_stability_score,drowsiness_index,eye_strain_score,saccadic_deviation_deg,yaw_angle_deg,pitch_angle_deg,blink_duration_ms,inter_blink_interval_ratio,dryness_index
2026-07-08 14:22:02,SUBJ_020,12.7,2.9,0.8779,0.117,23.9,3.3,6.2,-3.2,126.7,1.511,0
2026-07-08 14:30:05,SUBJ_020,10.7,2.67,0.8626,0.1286,25.9,2.54,2.43,-4.73,120.4,1.525,0.0165
2026-07-08 14:37:22,SUBJ_020,10.5,2.46,0.861,0.1326,26.0,2.82,5.83,-2.47,125.9,1.526,0.0849
2026-07-08 14:47:09,SUBJ_020,10.7,2.32,0.8565,0.1486,27.1,3.4,4.7,-3.81,130.0,1.525,0.1866
2026-07-08 14:55:06,SUBJ_020,9.9,2.16,0.8531,0.1556,28.0,3.66,4.59,-4.35,123.3,1.531,0.2241
2026-07-08 14:59:41,SUBJ_020,9.6,2.02,0.8515,0.151,28.4,3.26,5.7,-4.9,116.2,1.532,0.3117
2026-07-08 15:05:48,SUBJ_020,9.2,1.94,0.8444,0.162,27.6,2.65,6.44,-4.04,127.4,1.535,0.3993
2026-07-08 15:11:53,SUBJ_020,8.6,1.85,0.8358,0.1783,26.9,3.77,3.8,-3.65,125.6,1.54,0.3603
2026-07-08 15:15:12,SUBJ_020,8.1,1.82,0.8315,0.1896,25.5,3.38,2.81,-4.85,115.6,1.543,0.4473
2026-07-08 15:23:22,SUBJ_020,8.0,1.78,0.8249,0.1947,25.4,2.92,5.15,-4.11,118.8,1.543,0.4338
2026-07-08 15:32:27,SUBJ_020,8.7,1.75,0.825,0.196,25.9,2.75,4.63,-5.3,118.5,1.538,0.4743
2026-07-08 15:38:12,SUBJ_020,9.3,1.66,0.8229,0.1967,27.2,3.18,4.49,-3.39,143.3,1.535,0.4647
2026-07-08 15:45:03,SUBJ_020,8.8,1.6,0.8282,0.1984,27.8,3.11,5.81,-2.62,126.3,1.538,0.4641
2026-07-08 15:52:58,SUBJ_020,9.5,1.54,0.8171,0.2081,27.2,2.97,5.77,-2.93,132.2,1.533,0.4569
2026-07-08 15:58:19,SUBJ_020,9.5,1.52,0.8147,0.2058,29.5,2.87,3.65,-3.81,114.2,1.533,0.5199
2026-07-08 16:04:45,SUBJ_020,9.3,1.55,0.8099,0.2199,30.2,2.91,5.74,-4.78,129.9,1.535,0.5058
2026-07-08 16:11:05,SUBJ_020,9.8,1.56,0.8107,0.2251,28.1,3.1,5.05,-4.6,141.1,1.531,0.483
2026-07-08 16:16:38,SUBJ_020,9.3,1.56,0.81,0.2307,26.9,2.97,5.51,-4.05,120.6,1.534,0.4095
2026-07-08 16:19:11,SUBJ_020,9.1,1.59,0.808,0.2435,27.2,3.15,3.93,-3.06,119.7,1.536,0.429
2026-07-08 16:24:53,SUBJ_020,9.3,1.62,0.8007,0.2505,28.0,3.33,4.49,-4.4,141.3,1.535,0.4455
2026-07-08 16:34:49,SUBJ_020,9.1,1.63,0.798,0.2536,28.3,2.98,4.99,-3.8,134.3,1.536,0.4698
2026-07-08 16:42:45,SUBJ_020,9.2,1.6,0.7992,0.2486,27.4,3.23,5.8,-3.18,117.5,1.536,0.474
2026-07-08 16:50:03,SUBJ_020,9.4,1.61,0.799,0.2586,29.0,3.17,3.73,-3.93,134.6,1.534,0.4188
2026-07-08 16:58:15,SUBJ_020,9.4,1.59,0.7974,0.2577,28.6,2.88,6.06,-3.81,116.0,1.534,0.4788
2026-07-08 17:05:00,SUBJ_020,9.7,1.59,0.7973,0.2735,28.5,3.11,5.48,-4.29,140.6,1.532,0.4482
2026-07-08 17:10:12,SUBJ_020,9.5,1.6,0.7943,0.2802,29.0,2.76,5.05,-2.6,128.8,1.533,0.4383
