timestamp,subject_id,HR_BPM,SDNN_ms,RMSSD_ms,PPG_amplitude,SpO2_pct,ECG_RR_interval,_load_symp_activation,_load_thermo_load,_load_cerebral_bf,_load_oxidative_stress,_load_systemic_inflam,_load_neurotoxic,_load_thermal_comfort
2026-07-04 16:26:57,SUBJ_005,78.4,10,27.45,1.0205,98.2,761.72,1.5697,1.14,0.5698,7.3195,4.3787,-0.2301,0.305
2026-07-04 16:34:21,SUBJ_005,79.4,10,26.15,1.0969,98.2,771.96,1.6837,1.224,0.6352,8.0491,4.8201,-0.1673,0.3875
2026-07-04 16:40:02,SUBJ_005,80.4,10,28.89,1.1416,98.2,734.69,1.3159,1.02,0.478,7.5223,4.5031,-0.1817,0.321
2026-07-04 16:49:36,SUBJ_005,81.0,10,29.65,1.1859,98.3,741.18,1.2104,1.044,0.3842,8.7251,5.2235,-0.2045,0.316
2026-07-04 16:53:25,SUBJ_005,81.1,10,31.42,1.2014,98.3,733.3,0.9805,0.864,0.4628,8.848,5.297,-0.2096,0.3095
2026-07-04 16:58:16,SUBJ_005,81.8,10,22.85,1.225,98.3,724.17,2.1796,1.512,0.6594,7.3848,4.4194,-0.2041,0.486
2026-07-04 17:00:22,SUBJ_005,82.4,10,35.81,1.2448,98.3,733.49,0.4867,0.396,0.7336,8.3061,4.9675,-0.2862,0.406
2026-07-04 17:08:14,SUBJ_005,82.5,10,32.06,1.2451,98.2,720.22,0.9103,0.732,0.5042,7.3755,4.4138,-0.2052,0.483
2026-07-04 17:17:04,SUBJ_005,82.3,12.51,31.61,1.2231,98.2,738.55,1.0062,0.732,0.3924,5.0039,2.99,-0.2201,0.4585
2026-07-04 17:24:48,SUBJ_005,82.7,10,33.41,1.2496,98.1,708.87,0.7069,0.672,0.3556,7.6643,4.5872,-0.2031,0.423
2026-07-04 17:31:44,SUBJ_005,82.3,11.32,35.55,1.2631,98.2,744.94,0.4784,0.36,0.6788,7.1246,4.2618,-0.2303,0.4145
2026-07-04 17:38:58,SUBJ_005,82.5,10,37.54,1.2647,98.2,749.06,0.1527,0.36,0.3304,8.6732,5.1911,-0.2277,0.225
2026-07-04 17:47:22,SUBJ_005,82.4,15.23,37.83,1.2997,98.2,711.74,0.1015,0.288,0.2396,7.0244,4.2032,-0.2033,0.305
2026-07-04 17:53:48,SUBJ_005,82.7,10,35.63,1.3087,98.2,711.43,0.3749,0.48,0.483,9.418,5.6405,-0.1829,0.38
2026-07-04 17:56:43,SUBJ_005,82.3,19.4,40.5,1.3127,98.2,726.76,-0.2579,0.0,0.343,6.8907,4.1233,-0.1967,0.2525
2026-07-04 18:04:03,SUBJ_005,82.0,18.87,38.55,1.323,98.1,731.81,-0.0017,0.18,0.249,6.2498,3.7394,-0.1862,0.3515
2026-07-04 18:10:36,SUBJ_005,81.2,34.81,35.73,1.343,98.2,741.81,0.395,0.192,0.17,0.0702,0.0351,-0.1247,0.133
2026-07-04 18:16:40,SUBJ_005,81.3,11.07,41.23,1.3262,98.2,714.19,-0.4047,0.0,0.4682,10.1104,6.0562,-0.1783,0.1475
2026-07-04 18:20:58,SUBJ_005,81.2,19.28,40.62,1.299,98.2,749.65,-0.2878,0.0,0.313,7.0456,4.2168,-0.1877,0.1275
2026-07-04 18:30:15,SUBJ_005,80.8,26.06,39.3,1.3218,98.2,752.35,-0.0878,0.0,0.3288,4.3059,2.5739,-0.1704,0.076
2026-07-04 18:38:11,SUBJ_005,80.6,12.01,43.06,1.3158,98.2,743.8,-0.5989,0.0,0.1468,10.0639,6.0235,-0.2646,0.127
2026-07-04 18:46:30,SUBJ_005,80.3,26.74,39.91,1.3465,98.2,736.06,-0.2055,0.0,0.1594,4.4658,2.6709,-0.1525,0.2585
2026-07-04 18:51:51,SUBJ_005,80.0,18.23,40.5,1.3491,98.1,728.41,-0.2356,0.0,0.4066,7.152,4.279,-0.2168,0.314
2026-07-04 18:57:55,SUBJ_005,79.5,19.17,41.87,1.3336,98.2,751.21,-0.4013,0.0,0.1382,7.1491,4.2745,-0.2649,0.226
2026-07-04 19:05:13,SUBJ_005,79.6,16.2,42.71,1.3238,98.1,748.79,-0.5814,0.0,0.0306,8.7484,5.2362,-0.2281,0.191
2026-07-04 19:09:05,SUBJ_005,79.6,14.67,40.88,1.3075,98.2,756.33,-0.3368,0.0,0.4208,8.7136,5.2178,-0.1842,0.374
2026-07-04 19:17:50,SUBJ_005,79.7,22.87,37.84,1.3224,98.2,759.85,0.1581,0.0,0.7584,4.6373,2.7722,-0.1818,0.328
2026-07-04 19:21:06,SUBJ_005,80.0,22.76,40.83,1.3108,98.1,755.28,-0.1842,0.0,0.2692,5.2314,3.1217,-0.3045,0.4195
